contig,nsnp,ndel,nins,N,position,sample,f_del,cell_line,condition,timepoint,replicate,name
GFP_BAR_DSBR_2,0.0,0.0,0.0,4624.0,92,TK6_WT_1h_BR2,0.0,TK6,WT,1h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,4624.0,93,TK6_WT_1h_BR2,0.0,TK6,WT,1h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,4624.0,94,TK6_WT_1h_BR2,0.0,TK6,WT,1h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,4624.0,95,TK6_WT_1h_BR2,0.0,TK6,WT,1h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,1,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,2,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,3,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,4,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,5,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,6,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13819.0,7,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,8,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,9,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,10,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,11,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,12,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,13,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,14,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,7.0,0.0,0.0,13819.0,15,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,4.0,0.0,13819.0,16,TK6_WT_2h_BR2,0.0002894565453361314,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,4.0,0.0,13819.0,17,TK6_WT_2h_BR2,0.0002894565453361314,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,6.0,0.0,13819.0,18,TK6_WT_2h_BR2,0.0004341848180041971,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,9.0,0.0,13819.0,19,TK6_WT_2h_BR2,0.0006512772270062957,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,17.0,0.0,13819.0,20,TK6_WT_2h_BR2,0.0012301903176785585,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,21.0,0.0,13819.0,21,TK6_WT_2h_BR2,0.00151964686301469,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,35.0,0.0,13819.0,22,TK6_WT_2h_BR2,0.0025327447716911498,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,42.0,0.0,13819.0,23,TK6_WT_2h_BR2,0.00303929372602938,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,47.0,0.0,13819.0,24,TK6_WT_2h_BR2,0.003401114407699544,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,47.0,0.0,13819.0,25,TK6_WT_2h_BR2,0.003401114407699544,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,51.0,0.0,13819.0,26,TK6_WT_2h_BR2,0.0036905709530356753,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,52.0,0.0,13819.0,27,TK6_WT_2h_BR2,0.0037629350893697085,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,58.0,0.0,13819.0,28,TK6_WT_2h_BR2,0.004197119907373905,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,66.0,0.0,13819.0,29,TK6_WT_2h_BR2,0.004776032998046169,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,69.0,0.0,13819.0,30,TK6_WT_2h_BR2,0.004993125407048267,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,78.0,0.0,13819.0,31,TK6_WT_2h_BR2,0.005644402634054563,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,79.0,0.0,13819.0,32,TK6_WT_2h_BR2,0.005716766770388596,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,85.0,0.0,13819.0,33,TK6_WT_2h_BR2,0.006150951588392793,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,110.0,1.0,13819.0,34,TK6_WT_2h_BR2,0.007960054996743614,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,149.0,0.0,13819.0,35,TK6_WT_2h_BR2,0.010782256313770895,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,149.0,0.0,13819.0,36,TK6_WT_2h_BR2,0.010782256313770895,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,149.0,0.0,13819.0,37,TK6_WT_2h_BR2,0.010782256313770895,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,157.0,0.0,13819.0,38,TK6_WT_2h_BR2,0.011361169404443159,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,180.0,0.0,13819.0,39,TK6_WT_2h_BR2,0.013025544540125913,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,187.0,1.0,13819.0,40,TK6_WT_2h_BR2,0.013532093494464143,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,242.0,0.0,13819.0,41,TK6_WT_2h_BR2,0.01751212099283595,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,243.0,0.0,13819.0,42,TK6_WT_2h_BR2,0.017584485129169984,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,341.0,17.0,13819.0,43,TK6_WT_2h_BR2,0.024676170489905204,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,348.0,24.0,13819.0,44,TK6_WT_2h_BR2,0.025182719444243433,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,246.0,0.0,13819.0,45,TK6_WT_2h_BR2,0.017801577538172082,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,217.0,0.0,13819.0,46,TK6_WT_2h_BR2,0.01570301758448513,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,192.0,0.0,13819.0,47,TK6_WT_2h_BR2,0.013893914176134307,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,133.0,0.0,13819.0,48,TK6_WT_2h_BR2,0.00962443013242637,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,6.0,102.0,0.0,13819.0,49,TK6_WT_2h_BR2,0.007381141906071351,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,89.0,0.0,13819.0,50,TK6_WT_2h_BR2,0.006440408133728924,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,82.0,0.0,13819.0,51,TK6_WT_2h_BR2,0.005933859179390694,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,81.0,0.0,13819.0,52,TK6_WT_2h_BR2,0.005861495043056661,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,80.0,0.0,13819.0,53,TK6_WT_2h_BR2,0.005789130906722628,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,74.0,0.0,13819.0,54,TK6_WT_2h_BR2,0.005354946088718431,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,63.0,0.0,13819.0,55,TK6_WT_2h_BR2,0.00455894058904407,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,49.0,0.0,13819.0,56,TK6_WT_2h_BR2,0.00354584268036761,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,39.0,0.0,13819.0,57,TK6_WT_2h_BR2,0.0028222013170272815,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,7.0,29.0,0.0,13819.0,58,TK6_WT_2h_BR2,0.0020985599536869526,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,28.0,0.0,13819.0,59,TK6_WT_2h_BR2,0.00202619581735292,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,25.0,0.0,13819.0,60,TK6_WT_2h_BR2,0.0018091034083508213,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,18.0,0.0,13819.0,61,TK6_WT_2h_BR2,0.0013025544540125914,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,14.0,0.0,13819.0,62,TK6_WT_2h_BR2,0.00101309790867646,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,12.0,0.0,13819.0,63,TK6_WT_2h_BR2,0.0008683696360083942,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,11.0,0.0,13819.0,64,TK6_WT_2h_BR2,0.0007960054996743614,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,8.0,0.0,13819.0,65,TK6_WT_2h_BR2,0.0005789130906722628,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,3.0,0.0,13819.0,66,TK6_WT_2h_BR2,0.00021709240900209855,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,67,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,68,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,69,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,70,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,71,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,13.0,13819.0,72,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,73,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,23.0,15.0,1.0,13819.0,74,TK6_WT_2h_BR2,0.0010854620450104929,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13819.0,75,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,76,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,77,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,78,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,79,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,13819.0,80,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13819.0,81,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,82,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,83,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,84,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,85,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,86,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,87,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,88,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,89,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,13819.0,90,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,91,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,13819.0,92,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,13819.0,93,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,94,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,13819.0,95,TK6_WT_2h_BR2,0.0,TK6,WT,2h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,1,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,16017.0,2,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,3,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,16017.0,4,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,5,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,16017.0,6,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,16017.0,7,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,16017.0,8,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,9,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,16017.0,10,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,16017.0,11,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,16017.0,12,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,13,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,14,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,16017.0,15,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,4.0,0.0,16017.0,16,TK6_WT_4h_BR2,0.00024973465692701506,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,4.0,0.0,16017.0,17,TK6_WT_4h_BR2,0.00024973465692701506,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,11.0,0.0,16017.0,18,TK6_WT_4h_BR2,0.0006867703065492913,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,11.0,0.0,16017.0,19,TK6_WT_4h_BR2,0.0006867703065492913,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,14.0,0.0,16017.0,20,TK6_WT_4h_BR2,0.0008740712992445527,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,26.0,0.0,16017.0,21,TK6_WT_4h_BR2,0.0016232752700255978,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,36.0,0.0,16017.0,22,TK6_WT_4h_BR2,0.0022476119123431356,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,6.0,41.0,0.0,16017.0,23,TK6_WT_4h_BR2,0.0025597802335019042,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,60.0,0.0,16017.0,24,TK6_WT_4h_BR2,0.0037460198539052258,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,70.0,0.0,16017.0,25,TK6_WT_4h_BR2,0.004370356496222763,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,82.0,0.0,16017.0,26,TK6_WT_4h_BR2,0.0051195604670038085,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,90.0,0.0,16017.0,27,TK6_WT_4h_BR2,0.005619029780857839,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,104.0,0.0,16017.0,28,TK6_WT_4h_BR2,0.006493101080102391,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,115.0,0.0,16017.0,29,TK6_WT_4h_BR2,0.007179871386651683,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,133.0,0.0,16017.0,30,TK6_WT_4h_BR2,0.00830367734282325,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,147.0,0.0,16017.0,31,TK6_WT_4h_BR2,0.009177748642067803,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,152.0,0.0,16017.0,32,TK6_WT_4h_BR2,0.009489916963226572,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,154.0,0.0,16017.0,33,TK6_WT_4h_BR2,0.00961478429169008,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,210.0,0.0,16017.0,34,TK6_WT_4h_BR2,0.01311106948866829,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,7.0,291.0,0.0,16017.0,35,TK6_WT_4h_BR2,0.018168196291440345,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,296.0,0.0,16017.0,36,TK6_WT_4h_BR2,0.018480364612599113,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,297.0,0.0,16017.0,37,TK6_WT_4h_BR2,0.018542798276830866,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,310.0,0.0,16017.0,38,TK6_WT_4h_BR2,0.019354435911843666,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,335.0,0.0,16017.0,39,TK6_WT_4h_BR2,0.02091527751763751,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,344.0,0.0,16017.0,40,TK6_WT_4h_BR2,0.021477180495723294,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,424.0,0.0,16017.0,41,TK6_WT_4h_BR2,0.026471873634263596,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,428.0,0.0,16017.0,42,TK6_WT_4h_BR2,0.02672160829119061,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,583.0,15.0,16017.0,43,TK6_WT_4h_BR2,0.036398826247112444,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,610.0,30.0,16017.0,44,TK6_WT_4h_BR2,0.0380845351813698,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,454.0,0.0,16017.0,45,TK6_WT_4h_BR2,0.028344883561216207,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,422.0,0.0,16017.0,46,TK6_WT_4h_BR2,0.026347006305800086,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,369.0,0.0,16017.0,47,TK6_WT_4h_BR2,0.023038022101517137,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,244.0,0.0,16017.0,48,TK6_WT_4h_BR2,0.015233814072547917,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,11.0,175.0,0.0,16017.0,49,TK6_WT_4h_BR2,0.010925891240556908,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,152.0,0.0,16017.0,50,TK6_WT_4h_BR2,0.009489916963226572,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,146.0,0.0,16017.0,51,TK6_WT_4h_BR2,0.00911531497783605,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,143.0,0.0,16017.0,52,TK6_WT_4h_BR2,0.008928013985140789,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,140.0,0.0,16017.0,53,TK6_WT_4h_BR2,0.008740712992445526,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,134.0,0.0,16017.0,54,TK6_WT_4h_BR2,0.008366111007055005,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,119.0,0.0,16017.0,55,TK6_WT_4h_BR2,0.007429606043578698,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,90.0,0.0,16017.0,56,TK6_WT_4h_BR2,0.005619029780857839,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,77.0,0.0,16017.0,57,TK6_WT_4h_BR2,0.00480739214584504,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,64.0,0.0,16017.0,58,TK6_WT_4h_BR2,0.003995754510832241,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,62.0,0.0,16017.0,59,TK6_WT_4h_BR2,0.0038708871823687333,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,54.0,0.0,16017.0,60,TK6_WT_4h_BR2,0.003371417868514703,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,7.0,47.0,0.0,16017.0,61,TK6_WT_4h_BR2,0.002934382218892427,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,42.0,0.0,16017.0,62,TK6_WT_4h_BR2,0.002622213897733658,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,30.0,0.0,16017.0,63,TK6_WT_4h_BR2,0.0018730099269526129,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,22.0,0.0,16017.0,64,TK6_WT_4h_BR2,0.0013735406130985827,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,14.0,0.0,16017.0,65,TK6_WT_4h_BR2,0.0008740712992445527,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,8.0,0.0,16017.0,66,TK6_WT_4h_BR2,0.0004994693138540301,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,67,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,68,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,69,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,70,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,71,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,13.0,16017.0,72,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,1.0,16017.0,73,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,32.0,15.0,1.0,16017.0,74,TK6_WT_4h_BR2,0.0009365049634763064,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,5.0,0.0,0.0,16017.0,75,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,16017.0,76,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,16017.0,77,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,0.0,0.0,0.0,16017.0,78,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,79,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,4.0,0.0,0.0,16017.0,80,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,2.0,0.0,0.0,16017.0,81,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,3.0,0.0,0.0,16017.0,82,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,1.0,0.0,0.0,16017.0,83,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
GFP_BAR_DSBR_2,6.0,0.0,0.0,16017.0,84,TK6_WT_4h_BR2,0.0,TK6,WT,4h,BR2,TK6_WT
